City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
392,Pervoavgustovskiy,RU,2021-12-02 14:13:44,52.2264,35.0552,32.11,98,100,15.93
393,Codajas,BR,2021-12-02 14:13:44,-3.8367,-62.0569,85.57,65,89,3.31
394,Hohhot,CN,2021-12-02 14:13:44,40.8106,111.6522,24.4,44,2,2.91
395,Kaifeng,CN,2021-12-02 14:13:45,34.7911,114.3483,46.22,27,0,13.47
396,Inuvik,CA,2021-12-02 14:13:45,68.3499,-133.7218,-16.82,96,100,13.87
397,Maldonado,UY,2021-12-02 14:11:58,-34.6667,-54.9167,71.22,52,28,8.37
398,Luanda,AO,2021-12-02 14:13:45,-8.8368,13.2343,82.24,73,23,13.44
399,Namibe,AO,2021-12-02 14:13:45,-15.1961,12.1522,74.3,78,84,11.01
400,Houma,US,2021-12-02 14:10:01,29.5958,-90.7195,63.0,100,1,0.0
401,Santa Ana,US,2021-12-02 14:13:46,33.7456,-117.8678,67.64,95,90,0.0
402,Itaituba,BR,2021-12-02 14:13:46,-4.2761,-55.9836,84.51,68,95,4.72
403,Borogontsy,RU,2021-12-02 14:13:46,62.6683,131.1683,-25.17,94,65,8.28
404,Amazar,RU,2021-12-02 14:13:46,53.858,120.875,-2.72,98,80,3.22
405,Revda,RU,2021-12-02 14:13:47,56.801,59.9303,29.21,81,95,12.28
406,Tuy Hoa,VN,2021-12-02 14:13:47,13.0833,109.3,71.31,77,98,12.75
407,Tomigusuku,JP,2021-12-02 14:13:47,26.185,127.675,60.57,82,20,9.22
408,Santa Maria,BR,2021-12-02 14:13:47,-29.6842,-53.8069,76.14,50,0,8.52
409,Ust-Uda,RU,2021-12-02 14:13:48,54.1742,103.0304,28.96,72,100,8.61
410,Fortuna,US,2021-12-02 14:13:48,40.5982,-124.1573,50.36,76,90,1.99
411,Oxelosund,SE,2021-12-02 14:13:48,58.6706,17.1015,24.73,92,75,11.5
412,Baoying,CN,2021-12-02 14:13:48,33.2292,119.3092,42.91,41,0,6.55
413,Kupang,ID,2021-12-02 14:13:49,-10.1667,123.5833,81.28,83,100,2.84
414,Tautira,PF,2021-12-02 14:13:49,-17.7333,-149.15,78.82,78,80,23.42
415,Rudbar,AF,2021-12-02 14:13:49,30.15,62.6,69.44,19,2,9.93
416,Asind,IN,2021-12-02 14:13:49,25.7333,74.3333,63.37,49,100,8.37
417,Chihuahua,MX,2021-12-02 14:13:04,28.5,-106.0,43.63,61,12,4.97
418,Manica,FR,2021-12-02 14:13:50,49.0,-1.1667,44.01,61,15,10.18
419,Saint-Francois,FR,2021-12-02 14:13:50,46.4154,3.9054,40.48,69,75,14.97
420,Lorengau,PG,2021-12-02 14:09:47,-2.0226,147.2712,81.7,75,99,2.98
421,Rassvet,RU,2021-12-02 14:13:50,46.8333,40.75,39.87,85,30,2.24
422,Perama,GR,2021-12-02 14:13:51,37.9757,23.5828,62.89,50,20,0.0
423,Nador,MA,2021-12-02 14:13:51,35.174,-2.9287,59.25,58,40,18.41
424,Goderich,CA,2021-12-02 14:13:51,43.7501,-81.7165,47.21,82,100,21.59
425,San Andres,CO,2021-12-02 14:10:04,12.5847,-81.7006,84.22,74,40,11.5
426,Fallon,US,2021-12-02 14:13:51,39.4735,-118.7774,41.79,53,14,0.78
427,Bull Savanna,JM,2021-12-02 14:13:52,17.8868,-77.5902,78.69,70,87,5.37
428,Presidencia Roque Saenz Pena,AR,2021-12-02 14:13:52,-26.7852,-60.4388,84.33,37,0,7.27
429,Porto Velho,BR,2021-12-02 14:13:52,-8.7619,-63.9039,80.65,83,40,2.3
430,Igrim,RU,2021-12-02 14:13:53,63.1906,64.4162,-1.14,98,83,4.97
431,Narsaq,GL,2021-12-02 14:13:53,60.9167,-46.05,21.81,96,92,4.07
432,Semey,KZ,2021-12-02 14:13:53,50.4111,80.2275,23.22,68,0,13.42
433,Abu Dhabi,AE,2021-12-02 14:09:01,24.4667,54.3667,78.91,61,0,4.61
434,Coquimbo,CL,2021-12-02 14:13:53,-29.9533,-71.3436,60.53,77,75,14.97
435,Mchinji,MW,2021-12-02 14:13:54,-13.7984,32.8802,82.89,36,55,8.7
436,Bijie,CN,2021-12-02 14:13:54,27.3125,105.2942,43.16,87,100,3.18
437,Weyburn,CA,2021-12-02 14:13:54,49.6668,-103.8511,32.18,80,100,2.91
438,Novska,HR,2021-12-02 14:13:54,45.3406,16.9769,60.67,71,100,5.82
439,Tabory,RU,2021-12-02 14:13:55,58.5198,64.5495,34.86,89,100,9.1
440,Rokytne,UA,2021-12-02 14:13:55,51.2796,27.214,43.41,83,95,12.15
441,Saint-Paul,RE,2021-12-02 14:13:55,-21.0096,55.2707,82.49,75,73,3.49
442,Zaysan,KZ,2021-12-02 14:13:55,47.4667,84.8667,16.86,72,4,1.63
443,Omaruru,NA,2021-12-02 14:13:56,-21.4333,15.9333,84.11,32,100,20.0
444,Ust-Ishim,RU,2021-12-02 14:13:56,57.6935,71.1665,33.64,90,95,8.99
445,Gandajika,CD,2021-12-02 14:13:56,-6.75,23.95,79.3,79,99,4.12
446,Benguela,AO,2021-12-02 14:13:56,-12.5763,13.4055,82.69,69,37,12.21
447,Hofn,IS,2021-12-02 14:13:57,64.2539,-15.2082,40.84,98,100,12.37
448,Urbano Santos,BR,2021-12-02 14:13:57,-3.2078,-43.4036,94.95,40,99,5.01
449,Ahar,IR,2021-12-02 14:13:57,38.4774,47.0699,32.68,93,97,5.32
450,Kosonsoy,UZ,2021-12-02 14:13:57,41.2561,71.5508,41.56,27,100,4.05
451,Belaya Gora,RU,2021-12-02 14:12:16,68.5333,146.4167,-35.54,99,100,2.86
452,Alyangula,AU,2021-12-02 14:13:58,-13.8483,136.4192,85.24,75,100,14.2
453,Zheleznodorozhnyy,RU,2021-12-02 14:13:58,55.7503,38.0042,26.37,95,100,9.84
454,Nebaj,GT,2021-12-02 14:13:58,15.4058,-91.1461,56.35,85,61,3.56
455,Buala,SB,2021-12-02 14:13:58,-8.145,159.5921,79.93,81,100,0.31
456,Quatre Cocos,MU,2021-12-02 14:13:59,-20.2078,57.7625,82.09,75,28,14.09
457,Kharitonovo,RU,2021-12-02 14:13:59,61.4009,47.4978,19.04,94,100,9.31
458,Chulman,RU,2021-12-02 14:13:59,56.8479,124.9104,-10.35,93,100,11.61
459,Piranhas,BR,2021-12-02 14:13:59,-16.4269,-51.8222,86.97,60,98,0.76
460,Taganak,PH,2021-12-02 14:14:00,6.0833,118.3,82.33,78,100,7.4
461,Mareeba,AU,2021-12-02 14:14:00,-17.0,145.4333,75.92,95,86,1.54
462,Leshukonskoye,RU,2021-12-02 14:14:00,64.8989,45.7622,18.05,97,100,4.23
463,Nasirabad,IN,2021-12-02 14:14:00,26.3,74.7333,65.16,42,98,6.8
464,Strezhevoy,RU,2021-12-02 14:14:01,60.7333,77.5889,35.58,78,100,14.99
465,Hami,CN,2021-12-02 14:14:01,42.8,93.45,27.99,58,80,2.53
466,Emerald,AU,2021-12-02 14:14:01,-23.5333,148.1667,76.98,50,67,4.47
467,Roald,NO,2021-12-02 14:14:01,62.5833,6.1333,35.74,51,75,11.5
468,Ceres,US,2021-12-02 14:14:02,37.5949,-120.9577,60.57,93,20,3.44
469,Port Blair,IN,2021-12-02 14:14:02,11.6667,92.75,78.04,91,100,14.0
470,Oistins,BB,2021-12-02 14:14:02,13.0667,-59.5333,86.09,66,40,23.02
471,Port Shepstone,ZA,2021-12-02 14:14:02,-30.7414,30.455,74.55,90,74,17.47
472,Atbasar,KZ,2021-12-02 14:14:03,51.8,68.3333,33.71,85,61,13.91
473,Iberia,US,2021-12-02 14:14:03,29.9502,-91.7507,58.96,100,90,0.0
474,Saint Anthony,US,2021-12-02 14:14:03,45.0205,-93.218,40.6,72,1,3.0
475,Ferme-Neuve,CA,2021-12-02 14:14:03,46.7001,-75.4493,33.62,97,100,13.47
476,Mukhen,RU,2021-12-02 14:14:04,48.1,136.1,18.3,88,100,6.22
477,Bandarbeyla,SO,2021-12-02 14:12:04,9.4942,50.8122,78.37,66,0,18.14
478,Kutum,SD,2021-12-02 14:14:04,14.2,24.6667,80.37,17,0,7.05
479,Ciudad Bolivar,VE,2021-12-02 14:14:04,8.1222,-63.5497,83.97,63,100,10.45
480,Mogadishu,SO,2021-12-02 14:14:04,2.0371,45.3438,81.81,69,19,16.42
481,Wiang Sa,TH,2021-12-02 14:14:05,8.6359,99.3666,78.85,92,98,3.49
482,Shirokiy,RU,2021-12-02 14:14:05,49.758,129.523,-6.74,100,58,5.84
483,Esik,KZ,2021-12-02 14:14:05,43.3552,77.4525,29.62,39,19,9.1
484,Dunedin,NZ,2021-12-02 14:14:05,-45.8742,170.5036,57.06,93,76,10.22
485,Cacahoatan,MX,2021-12-02 14:14:06,14.9833,-92.1667,79.93,54,25,1.79
486,Kharp,RU,2021-12-02 14:14:06,66.8014,65.8081,5.5,96,99,1.68
487,Kapiri Mposhi,ZM,2021-12-02 14:14:06,-13.9652,28.6809,83.48,32,81,4.63
488,Udachnyy,RU,2021-12-02 14:14:06,66.4167,112.4,-33.86,100,87,3.02
489,Arman,RU,2021-12-02 14:14:07,59.7,150.1667,-3.89,93,96,24.45
490,Udalguri,IN,2021-12-02 14:14:07,26.7667,92.1333,66.99,59,98,4.5
491,Arawa,PG,2021-12-02 14:14:07,-6.2132,155.5367,76.8,88,59,2.39
492,Nisia Floresta,BR,2021-12-02 14:14:07,-6.0911,-35.2086,90.41,48,98,12.93
493,Caibarien,CU,2021-12-02 14:14:08,22.5206,-79.4669,74.52,73,47,10.42
494,Kaura Namoda,NG,2021-12-02 14:14:08,12.5898,6.5779,92.98,12,64,11.72
495,Hambantota,LK,2021-12-02 14:14:08,6.1241,81.1185,78.96,83,38,3.91
496,Chalus,IR,2021-12-02 14:14:08,36.655,51.4204,56.14,94,100,11.45
497,Champerico,GT,2021-12-02 14:14:09,14.3,-91.9167,85.35,68,71,5.1
498,Kouroussa,GN,2021-12-02 14:14:09,10.65,-9.8833,96.08,15,93,3.83
499,Nuuk,GL,2021-12-02 14:14:09,64.1835,-51.7216,25.88,86,100,15.01
500,Guerrero Negro,MX,2021-12-02 14:14:09,27.9769,-114.0611,60.67,87,3,5.97
501,Morehead,US,2021-12-02 14:14:10,37.2711,-87.1764,50.31,99,1,1.99
502,Camacupa,AO,2021-12-02 14:14:10,-12.0167,17.4833,76.39,55,35,6.35
503,Imperial,US,2021-12-02 14:14:10,33.0334,-115.4175,66.07,24,50,1.83
504,Sanchor,IN,2021-12-02 14:14:10,24.7553,71.7722,72.21,40,3,3.15
505,Baturite,BR,2021-12-02 14:11:39,-4.3286,-38.8847,94.98,34,38,6.8
506,Lavrentiya,RU,2021-12-02 14:14:11,65.5833,-171.0,-12.69,86,7,3.49
507,North Bend,US,2021-12-02 14:14:11,43.4065,-124.2243,51.71,97,75,0.0
508,Stavern,NO,2021-12-02 14:14:11,59.0,10.0333,27.63,85,41,7.4
509,Imbituba,BR,2021-12-02 14:14:11,-28.24,-48.6703,69.69,63,97,7.67
510,Palestine,PS,2021-12-02 14:14:12,31.9216,35.2033,59.36,70,29,7.67
511,Naryan-Mar,RU,2021-12-02 14:14:12,67.6713,53.087,5.86,92,100,15.99
512,Lircay,PE,2021-12-02 14:14:12,-12.9896,-74.7205,53.76,75,94,5.5
513,Sao Gabriel Da Cachoeira,BR,2021-12-02 14:14:13,-0.1303,-67.0892,74.14,97,100,2.19
514,Caravelas,BR,2021-12-02 14:14:13,-17.7125,-39.2481,84.18,68,35,6.4
515,Poum,NC,2021-12-02 14:14:13,-20.2333,164.0167,80.82,79,95,17.63
516,Ahuimanu,US,2021-12-02 14:14:13,21.4447,-157.8378,72.46,84,20,0.0
517,Cascais,PT,2021-12-02 14:11:11,38.6979,-9.4215,60.51,63,20,15.01
518,Novobirilyussy,RU,2021-12-02 14:14:14,56.9514,90.6661,25.74,81,100,8.77
519,Dolinsk,RU,2021-12-02 14:14:14,47.35,142.8,29.86,67,56,17.18
520,Zalantun,CN,2021-12-02 14:14:14,48.0,122.7167,14.88,66,2,11.41
521,Tias,ES,2021-12-02 14:14:14,28.9611,-13.645,69.55,60,40,20.71
522,Basco,PH,2021-12-02 14:14:15,20.4487,121.9702,73.72,66,91,21.05
523,Bud,US,2021-12-02 14:14:15,39.447,-86.1758,51.69,80,100,13.22
524,Ambikapur,IN,2021-12-02 14:14:15,23.1167,83.2,60.76,49,8,4.09
525,Winston,US,2021-12-02 14:14:15,28.0317,-82.0148,66.76,74,1,9.22
526,Normandin,CA,2021-12-02 14:14:16,48.8333,-72.5321,28.0,76,100,12.48
527,Voi,KE,2021-12-02 14:14:16,-3.3945,38.563,83.55,49,89,6.4
528,Kirakira,SB,2021-12-02 14:14:16,-10.4544,161.9205,79.48,82,94,1.72
529,Kaili,ID,2021-12-02 14:14:16,-3.4626,120.2147,69.01,93,98,2.95
530,Ulaanbaatar,MN,2021-12-02 14:11:40,47.9077,106.8832,-0.27,78,0,4.47
531,Ningyang,CN,2021-12-02 14:14:17,35.7642,116.7914,39.07,49,0,5.7
532,Saint-Denis,FR,2021-12-02 14:14:17,48.9167,2.3333,44.19,60,75,4.0
533,Tiksi,RU,2021-12-02 14:14:17,71.6872,128.8694,-29.72,100,71,2.57
534,Yinchuan,CN,2021-12-02 14:14:17,38.4681,106.2731,32.36,26,0,5.3
535,Vitim,RU,2021-12-02 14:14:18,59.4511,112.5578,-19.12,100,93,1.68
536,Doba,TD,2021-12-02 14:14:18,8.65,16.85,99.59,14,46,4.43
537,Tosham,IN,2021-12-02 14:14:18,28.8833,75.9167,66.76,29,67,4.85
538,Zhangjiakou,CN,2021-12-02 14:14:18,40.81,114.8794,28.9,50,0,11.27
539,Sinnamary,GF,2021-12-02 14:14:19,5.3833,-52.95,81.27,81,54,10.89
540,Santiago,CL,2021-12-02 14:10:52,-33.4569,-70.6483,75.99,37,0,3.44
541,Podor,MR,2021-12-02 14:14:19,16.6527,-14.9587,96.33,8,98,8.37
542,Batagay,RU,2021-12-02 14:12:15,67.6333,134.6333,-45.24,100,98,1.01
543,Jaguarari,BR,2021-12-02 14:14:19,-10.2639,-40.1958,87.66,42,89,6.13
544,Voh,NC,2021-12-02 14:14:20,-20.9667,164.7,76.78,87,80,5.23
545,Mitsamiouli,KM,2021-12-02 14:14:20,-11.3847,43.2844,81.18,74,41,7.83
546,Kantunilkin,MX,2021-12-02 14:14:20,21.0917,-87.45,75.04,94,31,1.14
547,Sarh,TD,2021-12-02 14:14:20,9.1429,18.3923,99.19,14,30,6.06
548,Nyaunglebin,MM,2021-12-02 14:14:21,17.95,96.7333,73.09,78,91,2.42
549,Skibbereen,IE,2021-12-02 14:14:21,51.55,-9.2667,48.0,77,67,11.39
550,Mlowo,TZ,2021-12-02 14:14:21,-9.0,32.9833,74.5,49,99,6.42
551,Mombetsu,JP,2021-12-02 14:11:45,44.3525,143.3525,31.86,61,10,11.5
552,Anloga,GH,2021-12-02 14:14:22,5.7947,0.8973,85.19,68,46,11.79
553,Codrington,AU,2021-12-02 14:14:22,-38.2667,141.9667,51.3,85,0,4.36
554,Tiznit,MA,2021-12-02 14:14:22,29.5833,-9.5,60.19,48,0,16.2
555,Hvide Sande,DK,2021-12-02 14:10:16,56.0045,8.1294,37.99,75,0,2.3
556,Itupiranga,BR,2021-12-02 14:12:27,-5.1347,-49.3267,88.12,52,51,2.66
557,Poltavka,RU,2021-12-02 14:14:23,54.3663,71.7632,35.76,82,97,17.09
558,San Quintin,MX,2021-12-02 14:14:23,30.4833,-115.95,57.69,84,0,4.36
559,Leningradskiy,RU,2021-12-02 14:14:23,69.3833,178.4167,-17.72,98,72,7.99
560,Lompoc,US,2021-12-02 14:14:23,34.6391,-120.4579,51.48,100,90,5.75
561,Kendari,ID,2021-12-02 14:14:24,-3.945,122.4989,78.89,81,100,0.78
562,Ilembo,TZ,2021-12-02 14:14:24,-9.25,33.3833,68.32,63,72,7.78
563,Dicabisagan,PH,2021-12-02 14:14:24,17.0818,122.4157,71.8,86,89,9.57
564,Costa Rica,BR,2021-12-02 14:12:16,-23.4167,-54.65,88.0,35,20,0.58
565,Steamboat Springs,US,2021-12-02 14:14:24,40.485,-106.8317,47.7,75,1,0.0
566,Dakar,SN,2021-12-02 14:13:34,14.6937,-17.4441,92.28,64,82,19.19
567,Sisimiut,GL,2021-12-02 14:14:25,66.9395,-53.6735,26.26,90,100,28.48
568,Sturgis,US,2021-12-02 14:14:25,41.7992,-85.4192,48.45,43,75,11.5
569,Mayachnyy,RU,2021-12-02 14:14:25,52.6839,55.685,16.93,98,54,6.58
570,Ziarat,PK,2021-12-02 14:14:25,30.3823,67.7282,39.02,36,4,0.25
571,Bakchar,RU,2021-12-02 14:14:26,57.0186,82.0711,24.03,77,100,10.85
572,Sibu,MY,2021-12-02 14:14:26,2.3,111.8167,74.71,95,56,0.87
573,Boa Vista,BR,2021-12-02 14:14:26,2.8197,-60.6733,80.58,83,90,8.05
574,Nikel,RU,2021-12-02 14:14:26,69.4128,30.222,28.58,84,98,6.53
575,Khandagayty,RU,2021-12-02 14:14:27,50.7333,92.05,5.02,92,59,5.23
576,Pahrump,US,2021-12-02 14:14:27,36.2083,-115.9839,57.18,32,100,1.36
577,Vao,NC,2021-12-02 14:14:27,-22.6667,167.4833,75.79,83,100,19.19
578,Praia,CV,2021-12-02 14:11:27,14.9215,-23.5087,75.85,62,100,19.01
579,Manta,EC,2021-12-02 14:14:28,-0.95,-80.7333,74.98,83,90,9.22
580,Darnah,LY,2021-12-02 14:14:28,32.767,22.6367,67.28,51,90,11.23
581,Garissa,KE,2021-12-02 14:14:28,-0.4536,39.6401,87.8,48,99,7.92
582,Palana,RU,2021-12-02 14:14:29,59.1167,159.9667,27.34,95,100,7.52
583,Kiruna,SE,2021-12-02 14:14:29,67.8557,20.2251,20.32,86,75,14.97
584,Grand Baie,MU,2021-12-02 14:14:29,-20.0182,57.5802,82.45,67,6,7.0
585,Harper,LR,2021-12-02 14:14:29,4.375,-7.7169,82.8,73,70,7.2
586,Wetaskiwin,CA,2021-12-02 14:14:30,52.9668,-113.3687,35.11,95,100,12.66
587,Fairbanks,US,2021-12-02 14:14:30,64.8378,-147.7164,-2.24,78,90,0.0
588,Namatanai,PG,2021-12-02 14:14:30,-3.6667,152.4333,80.47,78,87,4.12
589,Chicama,PE,2021-12-02 14:14:30,-7.8447,-79.1469,70.32,73,100,6.35
